output_label,num_samples,random_forest_0,random_forest_1,random_forest_2,random_forest_3,random_forest_4,random_forest_5,random_forest_6,random_forest_7,random_forest_8,random_forest_9,PLSRegression,AdaBoostRegressor,BaggingRegressor,ExtraTreesRegressor,GradientBoostingRegressor,RandomForestRegressor,KernelRidge,HuberRegressor,LinearRegression,PassiveAggressiveRegressor,RANSACRegressor,SGDRegressor,KNeighborsRegressor,MLPRegressor,SVR,LinearSVR,NuSVR,DecisionTreeRegressor,ExtraTreeRegressor
ADF,698,0.477448087047,0.492919958863,0.480798716301,0.480716071444,0.482012016913,0.476325730843,0.484460978106,0.486076449101,0.48613641825,0.48565071257,-10.5904303045,0.416229631651,0.448148852543,0.434378767293,0.486259287109,0.437333471158,0.346191733885,-0.0044718564177,-1960489.27555,-1.39569129111,-6925784079.22,-1.53091889125e+43,0.0244759466844,-129660865.162,-0.00456251085296,-0.77512216889,-0.00473369807309,-0.080581990181,-0.0144678909377
AD_ICP,698,0.401025980475,0.400170144619,0.396054836718,0.416083074599,0.413396149836,0.397322481946,0.408587385023,0.411025572267,0.398470459979,0.397472771129,-2.99604916192,0.328720442713,0.345257262434,0.308226269901,0.391760968217,0.329409177151,0.366714048256,0.136593463078,-650879.541408,-0.366167192293,-1462951112.51,-8.46032538078e+45,0.202986507384,-85760956085.0,-0.0126883688322,-41.6116943917,0.00068608469302,-0.146785953254,-0.16355334324
Adj_CP,698,0.722511188762,0.717586865612,0.717386472966,0.723974809942,0.723563929968,0.71951146011,0.723962194873,0.725114452186,0.716983614945,0.720788489813,-0.791171287616,0.679106984961,0.683439890289,0.677363217645,0.702001962065,0.681866834607,0.685613908249,0.246497799806,-349934.36976,-0.582699795904,-195215774.623,-3.20688648299e+43,0.646240783506,-219235228.205,-4.73196537163e-05,-3.04623172132,-0.00166534539324,0.428663862912,0.421212599069
Ash,698,0.136762631779,0.122572590686,0.135685476261,0.119387022788,0.139129321858,0.125420408673,0.125281030545,0.143952854086,0.130314557015,0.131712842391,-12.5814556404,0.0264400271172,0.0347750744093,0.0421859232904,0.034495691352,0.0463627495237,-0.0176645252784,-0.00360246907003,-561460.395813,-0.177565456798,-439941692.319,-5.42028712237e+43,0.00463863509363,-3603596400.54,-0.00289272434015,-8.43677770576,-0.00377420329432,-0.604917319924,-0.666344667301
Cellulose,698,0.49242874042,0.489021066357,0.479668331595,0.490909472079,0.493398372975,0.475708373146,0.484146929928,0.480737957404,0.485519881995,0.483804182828,-7.47021782938,0.420608877882,0.431683475477,0.441800472711,0.469984681008,0.436971850763,0.368809797663,0.00848082451999,-2529109.03005,-1.32519390035,-408438260.094,-1.53868390811e+43,0.0813988607145,-72064428.6319,-0.00432276680684,-0.730523934538,-0.00489517440361,-0.0756482460144,-0.0456083479084
Crude_protein,698,0.675444422884,0.669600863218,0.676412791351,0.681316527573,0.680871419039,0.67917457671,0.67393091076,0.678011556864,0.678383578033,0.676561575399,-1.64286712484,0.657624130455,0.63124108864,0.646944941536,0.672956293964,0.638443770954,0.631430616302,0.250885909393,-1484628.19873,-1.08435494734,-543515536.79,-4.00050448224e+43,0.558066325313,-468997689.105,-0.000991970206511,-7.77541333189,-0.00370795592913,0.290405500626,0.393264841489
DCAD,698,0.143678809001,0.121724277741,0.133305214037,0.133133016218,0.13524158157,0.111809407572,0.134236651798,0.133679708737,0.122230005892,0.126738955139,-6.99263712261,0.0232221524483,-0.0319567353143,0.0127253334899,0.0818290029008,-0.00205375204798,0.0353652542509,-0.0408906158253,-4446.58026316,-0.693969215058,-928319868.438,-3.48148262905e+42,-0.0293624359611,-28729039.9002,-0.0406711302264,-0.680452990802,-0.0104325656176,-0.889455116932,-0.607293442781
Dry_Matter,698,0.22190001639,0.222532579197,0.212554033752,0.229865118887,0.220855173441,0.217264136796,0.222131226449,0.216076169724,0.216504588387,0.229361065452,-4.68612902377,0.185915887391,0.144986742804,0.0817035827486,0.194486303809,0.137521562177,0.220243906629,0.108473785921,-11354317.5089,-0.772431469216,-3093136967.31,-5.68579400317e+44,-0.00320511622209,-8164338820.64,-0.000313551080961,-0.426238613605,-0.000618671713604,-0.662350340657,-0.528347839138
EE_Fat,698,0.576832633783,0.577563872622,0.576400516708,0.575618497592,0.575119744463,0.571316781869,0.581745896952,0.569243410249,0.572323456984,0.576490650823,-1.52704472204,0.521883089638,0.511356881623,0.525031893987,0.571423073143,0.508149562287,0.49877385588,0.449322873438,-4090844.1169,-0.143917365106,-2670276626.19,-8.9537907315e+45,0.427333647056,-505151151727.0,-0.00169841813354,-103.553464581,0.00249107397987,0.0772109690926,0.111289359517
Hemicellulose,698,0.280222654815,0.302045767449,0.293530226261,0.291197575729,0.285398491264,0.283890063076,0.29380754807,0.290453120129,0.287515437091,0.29161730539,-11.2048634248,0.223001231473,0.248578157238,0.157187459876,0.23199203488,0.246823229792,0.200859984927,-0.00904849937733,-606840.465035,-0.64019310371,-1628476125.81,-1.1369580093e+44,0.00808950776816,-984820144.936,-0.0102785258899,-1.84482352342,-0.00467662408419,-0.514542912899,-0.347581614519
Lignin,698,0.4495631668,0.439248719695,0.445830663792,0.4596936208,0.441967998005,0.451587862915,0.448059674246,0.443659096447,0.448492889827,0.444107411214,-5.08356670943,0.324197680586,0.358543172138,0.375538802305,0.442845641253,0.334407166729,0.369382042424,-0.0072167926605,-545081.585014,-0.499369442687,-1017497705.18,-2.40678677056e+44,0.276351380549,-650113775.301,-0.00213225452405,-20.4072818234,-0.00117524049557,-0.0202779774282,-0.0367355925324
NEG_OARDC,698,0.494375992974,0.508409452999,0.496105800018,0.495687442216,0.499514765121,0.49681285936,0.50154288996,0.494464633645,0.500787822267,0.499590064981,-15.2798647433,0.375622371865,0.435798422481,0.448010167791,0.499022244638,0.440381540047,0.361089368093,0.0143250100954,-19124.8180564,-0.708156187696,-928391826.421,-1.97463681847e+43,0.177834203694,-133565879.039,-0.00273539221084,-1.4878146481,-0.00291909308955,0.0190453714602,0.164563821985
NEL3x_ADF,698,0.198840467066,0.20748528627,0.204311199617,0.197005133709,0.195787512984,0.187543645815,0.198809810517,0.204355599284,0.18884332518,0.20840736804,-2.35448438518,0.0880738374702,0.125560477632,0.0408424028813,0.128814312372,0.123131320824,0.120390024094,-0.0214368175857,-4004.84871255,-0.690246097534,-4985973773.84,-8.83942361953e+42,0.0652012877087,-75826037.6721,-0.0629027255652,-0.585317539619,-0.0136917639426,-0.596494717692,-0.689877301543
NEL3x_OARDC,698,0.454233797165,0.466354527597,0.45610129962,0.468919994136,0.468431607649,0.460023899873,0.466691055852,0.467310490716,0.470421601156,0.463639526595,-15.3022410606,0.341010777137,0.418985973528,0.396900255346,0.4565630223,0.396811909488,0.324757190215,-0.00298413599625,-41052.5944157,-0.18703379619,-1330878701.36,-3.59335043908e+43,0.0653772640234,-332478012.951,-0.0016838913219,-1.30577780859,-0.00251646278819,-0.00821517278132,-0.0799222553585
NEM_OARDC,698,0.468754690643,0.487974905067,0.472564215476,0.485287751683,0.481115460368,0.475406173691,0.48396476696,0.48590213082,0.481134286638,0.481450803886,-15.4388484558,0.389291001622,0.405812081504,0.441742047061,0.47507507378,0.408230461399,0.351234771244,-0.00440757824978,-855659.308449,-0.559975693037,-28896826297.3,-1.50693638066e+43,0.140857981627,-82322153.0634,-0.00323165690244,-0.742391864427,-0.00218874190967,-0.000394652090782,-0.0829106517608
NFC,698,0.569020672808,0.562787153119,0.562550725149,0.569488397122,0.563209259736,0.558605117405,0.571668639118,0.567026851768,0.569798291548,0.568159081232,-5.44499859763,0.525966178865,0.513966987308,0.512644622594,0.547392190014,0.500451248592,0.49236472599,0.0297142046954,-3299257.46736,-1.04906621375,-832873040.55,-7.5123348235e+42,0.211608818723,-45146902.8008,-0.0375792559482,-0.55881281188,-0.00657233713241,0.0926737932453,0.172921557498
SPCP,698,0.547257189612,0.558827468217,0.555560745295,0.55091243007,0.555666710578,0.547682885471,0.550653274521,0.553179708213,0.553356276404,0.547425654238,-8.39005859671,0.52552273859,0.480393654861,0.477350042038,0.546213748882,0.481689654971,0.456014867297,0.0446233648611,-962836.346107,-1.13440957834,-2675540471.83,-2.38221261605e+41,0.376246527408,-2326279.35499,-0.00955340432189,-1.95202907778,-0.00482645434234,0.13399563121,0.127016994936
Starch,698,0.215023485545,0.215866777639,0.205583211141,0.220141334337,0.217292586203,0.21615186425,0.216158725198,0.216540120359,0.2175114905,0.213567358833,-11.8648603397,0.131833147129,0.135518276383,0.106332434764,0.149168543927,0.135630255029,0.090511738924,-0.00309273401557,-115440.395307,-0.316274549152,-11876061248.3,-6.19568110783e+44,0.00553286073713,-32818384305.6,-0.0025136815206,-3.12764681856,-0.00264122517382,-0.676033595318,-0.53992922676
TDN_OARDC,698,0.283006769228,0.286151925344,0.291194912499,0.282089146705,0.282438131018,0.281961171566,0.286243895591,0.288311873657,0.281659604444,0.292769176882,-7.81544297195,0.197471750919,0.2256552995,0.171563047886,0.253297192946,0.206452030304,0.235596928931,-0.00657172529316,-87203.6232236,-0.368492760687,-530295702.608,-1.63730453585e+43,0.116358975297,-156070740.742,-0.00571189624595,-1.11219711863,-0.00389785963279,-0.525484005606,-0.416004379711
WSC_Sugar,698,0.59122739937,0.597825326317,0.596078021995,0.601878409747,0.593180548595,0.593569396228,0.600536488401,0.596061902584,0.598019947739,0.60256286443,-6.80623216892,0.559196468093,0.563458528716,0.581104128739,0.590160191479,0.578158314193,0.54566447062,0.0894155008973,-1391396.46615,-1.01200676481,-4426509905.13,-9.0330033972e+42,0.241750820941,-17788847.0177,-0.0472100772064,-0.913144943111,-0.0224350995917,0.250394900036,0.276219989408
aNDFom,698,0.504011469582,0.503944810667,0.503020236256,0.505339027369,0.502466125848,0.492326877085,0.504191890281,0.505331524419,0.500813163646,0.50106712228,-11.8923788656,0.428500126134,0.470804339902,0.461545643738,0.510853778807,0.490932927347,0.395735277919,0.000508407558844,-2015988.0456,-1.03050653437,-3475117729.8,-1.06907436977e+43,0.016505159408,-40408403.0848,-0.0106793839942,-0.558033225369,-0.00472191393604,0.0405935652368,0.0265005247108


input_label,mean_importance,std_importance
2016_07_13-14_Leaf_Necrosis,0.0181662211856,0.0196289846327
2016_07_13-14_vegetation_index,0.0153590372822,0.017953001199
2016_07_13_BAP_Leaf_Area,0.0186312428578,0.0212317639671
2016_07_13_laser_plant_height,0.0283312256258,0.0316263558063
2016_07_light_interception,0.0130047718873,0.0170256917389
2016_08_05-08_vegetation_index,0.0174760477847,0.0198018767758
2016_08_light_interception,0.0126305187381,0.0157304104067
2016_09_light_interception,0.0239996050053,0.029769258796
SF16h_HGT1_120,0.0660777385249,0.094573797431
SF16h_HGT2_120,0.0644095300623,0.0924745640789
SF16h_HGT3_120,0.0632399729137,0.0906486015537
SF16h_HGT_120_MEAN,0.0699167612502,0.0984150356464
SF16h_HGT_120_STD,0.0222422218582,0.0234303212031
SF16h_PAN1_120,0.0323546996265,0.0653753314632
SF16h_PAN2_120,0.0296614289592,0.0623358156253
SF16h_PAN3_120,0.0316021846332,0.0638590200818
SF16h_PAN_120_MEAN,0.0342890662232,0.0660407805965
SF16h_PAN_120_STD,0.0192916646164,0.0486581584196
SF16h_TWT_120,0.046008816352,0.0528192091782
SF16h_WTL_120,0.049622125886,0.0566045349176
SF16h_WTP_120,0.0484001900832,0.0860253156585
accession_origin,0.0389155790747,0.0321305275462
accession_photoperiod,0.0534892252308,0.0832926507481
accession_race,0.0198385971268,0.0220699081256
accession_type,0.0576566700854,0.0821124322264
aerial_average_hue,0.0214990464596,0.0234034315699
aerial_average_saturation,0.0352977970484,0.0396832469576
gps_eastings_UTMzone17N,0.0234282502755,0.0249333470065
gps_northings_UTMzone17N,0.0251597633429,0.0283515651
