feature_name,row,range,gps_eastings_UTMzone17N,gps_northings_UTMzone17N,2016_07_13-14_Leaf_Necrosis,2016_07_13-14_vegetation_index,2016_08_05-08_vegetation_index,2016_07_13_BAP_Leaf_Area,2016_07_13_laser_plant_height,2016_07_light_interception,2016_08_light_interception,2016_09_light_interception,SF16h_HGT1_120,SF16h_HGT2_120,SF16h_HGT3_120,SF16h_TWT_120,SF16h_WTP_120,SF16h_WTL_120,SF16h_PAN1_120,SF16h_PAN2_120,SF16h_PAN3_120,SF16h_HGT_120_MEAN,SF16h_HGT_120_STD,SF16h_PAN_120_MEAN,SF16h_PAN_120_STD,ADF,AD_ICP,Adj_CP,aNDFom,Ash,Crude_protein,DCAD,Dry_Matter,EE_Fat,Lignin,NEG_OARDC,NEL3x_ADF,NEL3x_OARDC,NEM_OARDC,NFC,SPCP,Starch,TDN_OARDC,WSC_Sugar,Cellulose,Hemicellulose
NEG_OARDC,-0.11717525794,0.0680468189496,0.134186265974,0.0469741266561,0.244739202466,0.10445504467,0.141798058864,0.202493899874,0.201487435079,0.0178430557735,0.145283523452,0.260658450633,0.458538288834,0.451414019804,0.450808135944,0.688266025865,0.14304343069,0.708264061704,0.0557956216894,0.0584695947403,0.0585428720251,0.457324254051,0.368647162654,0.0578593199962,0.0681147445891,0.780827124682,0.892509300358,0.750806553045,0.825364807017,0.584918728711,0.776055995206,0.463852630446,0.922953232288,0.91705703163,0.627448860528,1.0,0.917558074134,0.973383731172,0.990573944875,0.798864949414,0.575230359911,0.85458733329,0.958937904843,0.728655976089,0.782693188317,0.878014294488
NEL3x_ADF,-0.169530030215,0.0321670888212,0.156539827996,0.00266322861279,0.22826790717,0.108892573761,0.142654154884,0.235388235317,0.195116641335,-0.00255355608463,0.169436063376,0.205489152799,0.46322638302,0.457289873085,0.459913077613,0.700339176927,0.117888776999,0.713679127487,0.124643829973,0.124803245482,0.123839727695,0.463938555846,0.38498270093,0.125027128453,0.119602318196,0.925575110971,0.968936864979,0.78048427197,0.948025997656,0.652668635181,0.722985127103,0.426589572189,0.959474887367,0.979350175294,0.762535953011,0.917558074134,1.0,0.954305028281,0.93858318244,0.661855119878,0.40566514996,0.735566909079,0.988129576027,0.555029624077,0.920271089272,0.959764655729
NEL3x_OARDC,-0.16647431567,0.0317953729153,0.153840536069,0.00287472942178,0.24197019526,0.0997865673114,0.165404451575,0.226558887429,0.234233038339,0.0439474295303,0.177857362494,0.283220165416,0.566219619133,0.561021476975,0.559533852526,0.751880093256,0.189807135229,0.768792437502,0.143613767198,0.145173851748,0.145090511157,0.566896351053,0.420795933912,0.145305787754,0.143517085426,0.87274460179,0.953899723022,0.714263041656,0.913980173529,0.70573027347,0.71902970201,0.536647465368,0.98479371789,0.968309742476,0.774438132169,0.973383731172,0.954305028281,1.0,0.993325112595,0.814029136453,0.484660405213,0.840552791503,0.981533736298,0.720990155951,0.858820320098,0.951814546618
NEM_OARDC,-0.14481461338,0.0544917988703,0.149030706187,0.0289302258393,0.246406943318,0.100161827239,0.153722620703,0.219259298898,0.218369870829,0.0295086661614,0.164322059081,0.267829332941,0.51159436056,0.505688117359,0.50447516058,0.722283228149,0.165844025303,0.740742709958,0.102075441541,0.10441211698,0.104166002938,0.511435038183,0.394680603411,0.104031072524,0.108246475876,0.83717855961,0.934708736466,0.745098795716,0.879010091671,0.662756328315,0.760643453057,0.499021158741,0.963205529669,0.951506888841,0.712363017302,0.990573944875,0.93858318244,0.993325112595,1.0,0.812754438186,0.541978572839,0.859921819018,0.972773884853,0.728054031761,0.830464215542,0.922821638091
NFC,-0.137058167356,0.0303893547646,0.128945590777,0.00702716200124,0.139765113938,0.0554272423683,0.180487021134,0.086995185675,0.247719921464,0.127783551006,0.137581681133,0.349871602116,0.704181650679,0.697347852639,0.693032288888,0.666509893634,0.438547659486,0.687676544412,0.26824065516,0.274982331769,0.27104966719,0.703944468287,0.372141664965,0.272698802674,0.271891783631,0.497996258107,0.66675300622,0.255649519671,0.575473336547,0.622365826237,0.337501034342,0.614367784325,0.764708058066,0.673098060769,0.679861900844,0.798864949414,0.661855119878,0.814029136453,0.812754438186,1.0,0.271731320888,0.742570679559,0.722319974313,0.955268594346,0.448050524266,0.674838455503
SPCP,0.0325967037838,0.0187871338383,-0.0155787298465,0.0229892613512,0.275479369137,0.0537663553892,0.0028455473671,0.225859655623,0.0677095881529,-0.0187752057189,0.0800271291749,0.156269906588,-0.0792688059871,-0.0772731546916,-0.076760668956,0.337101382542,-0.382008645319,0.340040957883,-0.464405377767,-0.46875273597,-0.465767795727,-0.0784068791787,0.155846423711,-0.468521920502,-0.41507208844,0.340335818391,0.385432616279,0.703441741503,0.363783505819,0.314097039844,0.856488923374,0.233803284397,0.432150685755,0.464201441271,0.108951319077,0.575230359911,0.40566514996,0.484660405213,0.541978572839,0.271731320888,1.0,0.517878614047,0.461562490861,0.158927400646,0.374822153882,0.413374174135
Starch,-0.143622132021,0.0372075220119,0.138377554485,0.0121748884283,0.23883939467,0.106409110805,0.14657210129,0.19031044979,0.207254233906,0.0360480658531,0.129714883559,0.278809509187,0.495808624523,0.490953464598,0.489765128438,0.654048129372,0.19629659435,0.674920486483,0.0931619120923,0.09327391249,0.0961764302832,0.496235265027,0.338073604491,0.0946340871913,0.0948122848313,0.656954467878,0.774980821918,0.604540351706,0.684304127594,0.545175342634,0.650723168034,0.267287695753,0.807004693578,0.765372853772,0.613959826083,0.85458733329,0.735566909079,0.840552791503,0.859921819018,0.742570679559,0.517878614047,1.0,0.790944731897,0.747755309732,0.641950371787,0.715980006691
TDN_OARDC,-0.157988172351,0.0362467403841,0.149443193515,0.00862856605671,0.242035471783,0.107186483566,0.151375322837,0.231146127485,0.209186720856,0.0145116677088,0.173263878213,0.243919518567,0.492325945356,0.486151451271,0.48660092608,0.723495506115,0.124183973428,0.73921422408,0.102033813133,0.102705511983,0.102686151791,0.492386388336,0.402734389463,0.102959382067,0.102298050822,0.900966604446,0.963067247211,0.775823201641,0.933210934978,0.65139865247,0.740711373759,0.464560125125,0.971898117689,0.979661669277,0.753694548026,0.958937904843,0.988129576027,0.981533736298,0.972773884853,0.722319974313,0.461562490861,0.790944731897,1.0,0.629280615605,0.894565261345,0.958258342321
WSC_Sugar,-0.129511031609,0.0311100133478,0.123225635297,0.00918188959586,0.110675726451,0.0594575535618,0.1701623983,0.043368481164,0.232854376979,0.127665433416,0.109252901285,0.341216335447,0.682956316004,0.673068729249,0.667837961524,0.592181721933,0.500729852813,0.616651983512,0.295502711011,0.303468830394,0.302710240858,0.680178147346,0.308937913095,0.301946006131,0.294670694902,0.378521260209,0.565067111143,0.154132617702,0.448135035326,0.477246126728,0.219879001827,0.445180215977,0.65424834439,0.55726190646,0.572345921248,0.728655976089,0.555029624077,0.720990155951,0.728054031761,0.955268594346,0.158927400646,0.747755309732,0.629280615605,1.0,0.331468328493,0.540241042413
Cellulose,-0.207840365774,0.0272335480059,0.184950031552,-0.00876614769056,0.227493076261,0.108835836326,0.140898273188,0.296136321728,0.195065360065,-0.00353867743127,0.181756226873,0.171433581885,0.404996681593,0.402837508115,0.403800719452,0.637663231678,0.0197860182851,0.643744508411,0.121556867503,0.118449053772,0.121014854445,0.407213553761,0.360776508842,0.120918056579,0.102514430402,0.993616979479,0.950316886955,0.803111819911,0.977804377891,0.627111629565,0.721909137794,0.310629926924,0.907378583825,0.947199923213,0.740649113286,0.782693188317,0.920271089272,0.858820320098,0.830464215542,0.448050524266,0.374822153882,0.641950371787,0.894565261345,0.331468328493,1.0,0.926570480108
Hemicellulose,-0.183152933608,0.005679854114,0.152673630129,-0.0258559327952,0.23900673301,0.0959030697814,0.147159939022,0.24564726429,0.214433825637,0.030726061928,0.188291753364,0.233523193282,0.535012534735,0.533296258392,0.531730412415,0.736405119965,0.116451293051,0.747653312694,0.150541350186,0.151008243003,0.149930723769,0.537750823742,0.429333186677,0.151214589534,0.143000071465,0.944563959812,0.969984952229,0.726159852574,0.97922818512,0.767997762378,0.692312691142,0.556336842081,0.980561667445,0.980328049642,0.840780982496,0.878014294488,0.959764655729,0.951814546618,0.922821638091,0.674838455503,0.413374174135,0.715980006691,0.958258342321,0.540241042413,0.926570480108,1.0
