Mean,Variance,InboundsScore
0.961011,0.002408,0.921995
0.957107,0.002205,0.957233
0.985248,0.002375,0.983911
0.972447,0.002070,0.946970
0.963062,0.002000,0.995244
0.944188,0.001367,0.961722
0.874372,0.003217,0.921127
0.840763,0.002985,0.956454
0.968894,0.001666,0.975919
0.938457,0.001478,0.960993
0.955920,0.002525,0.965964
0.932345,0.002952,0.973753
0.905371,0.003244,0.971989
1.023087,0.001845,0.992823
1.049410,0.002279,0.979381
0.831813,0.001767,0.985843
0.852600,0.002237,0.980075
0.980771,0.002172,0.963054
0.823133,0.001512,0.959740
0.995535,0.004554,0.932629
0.949988,0.003092,0.966601
0.970842,0.002199,0.985455
0.831069,0.001225,0.957839
0.947692,0.003085,0.967500
1.029901,0.003490,0.945652
0.959938,0.003513,0.952128
1.049744,0.001961,0.944444
0.957083,0.004066,0.947236
0.832171,0.002611,0.957971
1.023236,0.003134,0.952073
0.952474,0.003423,0.965823
1.020525,0.001553,0.959339
1.024104,0.001558,0.967193
0.967265,0.003202,0.989962
0.918251,0.004433,0.957823
0.950019,0.003167,0.974359
1.021204,0.001816,0.977330
0.938414,0.004244,0.979259
0.928654,0.002257,0.976105
0.834259,0.001231,0.991347
0.849015,0.003193,0.985372
1.015406,0.001716,0.996359
0.960820,0.002549,0.989861
0.962192,0.001690,0.990909
1.021488,0.001540,0.991879
1.001248,0.001203,0.987864
1.000106,0.002546,0.953750
1.031295,0.001733,0.987908
0.962506,0.001439,0.992710
0.984788,0.004242,0.962963
0.907362,0.002939,0.983182
1.020962,0.001387,0.988081
1.039984,0.001237,0.986486
1.035548,0.001222,0.988345
1.012858,0.001683,0.986181
0.930908,0.003622,0.984185
0.965883,0.002485,0.977099
0.983844,0.002959,0.976456
1.045846,0.001267,0.981627
0.917002,0.002752,0.928870
1.023713,0.002325,0.939276
1.029347,0.001939,0.970696
0.948987,0.002425,0.970849
0.883776,0.002450,0.974768
0.921530,0.003379,0.992780
1.011358,0.002423,0.988861
0.948654,0.002588,0.977750
0.980026,0.001301,0.983791
0.948248,0.003406,0.976280
0.897343,0.008444,0.929178
0.858272,0.002673,0.940407
0.908705,0.002930,0.966667
0.906757,0.003088,0.981707
1.025985,0.001500,0.979874
1.033681,0.002074,0.995122
0.924986,0.003221,0.975919
1.035036,0.001525,0.984848
0.916562,0.002744,0.989130
0.979530,0.002134,0.975430
1.029937,0.001183,0.968930
0.983905,0.004048,0.970037
1.026082,0.002593,0.991337
1.031348,0.002208,0.969059
1.020885,0.002427,0.986858
0.950925,0.002630,0.986936
1.035815,0.001518,0.971640
0.997688,0.002351,0.979493
0.983090,0.002673,0.983112
0.929307,0.002265,0.987700
1.045886,0.001173,0.977750
0.926498,0.005430,0.949401
0.976638,0.002372,0.962567
0.918731,0.003050,0.959212
0.999464,0.002306,0.986267
0.951293,0.003150,0.967828
0.925751,0.005211,0.954687
0.937186,0.002452,0.973462
1.040777,0.002137,0.968831
1.010941,0.002600,0.988462
1.028805,0.001708,0.981227
0.915333,0.004226,0.972585
0.953047,0.003082,0.971686
0.850917,0.003417,0.956291
1.027278,0.002510,0.982630
1.008091,0.001823,0.956633
1.021174,0.002656,0.991272
0.959071,0.002927,0.954610
1.050480,0.001214,0.992823
1.009045,0.002724,0.977354
1.026734,0.002067,0.971142
0.893409,0.004459,0.981004
1.027142,0.001551,0.992771
0.972709,0.002487,0.978960
0.927428,0.002333,0.997409
0.967329,0.001995,0.975000
0.997696,0.001611,0.985629
0.934582,0.002013,0.982550
1.034601,0.001213,0.991607
0.998145,0.002572,0.992593
1.035621,0.001491,0.988180
0.911373,0.002816,0.967168
1.045301,0.002013,0.964187
0.972707,0.005700,0.947522
0.952542,0.002482,0.979268
1.003827,0.002029,0.960887
0.977947,0.001868,0.990632
0.896776,0.002928,0.995012
0.935577,0.003058,0.982265
0.964893,0.004462,0.936376
1.001170,0.001804,0.985832
0.956291,0.002002,0.962740
1.011313,0.001780,0.981663
0.828193,0.001672,0.976584
0.834099,0.001300,0.985037
0.893617,0.002174,0.988372
1.032879,0.002644,0.973618
0.985376,0.001899,0.990453
1.014509,0.004541,0.958449
0.963036,0.002776,0.976105
0.970344,0.001911,0.989773
0.933525,0.001861,0.990220
0.982748,0.001877,0.984760
0.910923,0.003990,0.958501
1.004071,0.001903,0.992823
1.025639,0.001674,0.992849
0.863859,0.002142,0.960452
1.016438,0.001503,0.988208
1.051347,0.001212,0.997655
1.021355,0.001712,0.984848
1.035674,0.001379,0.988372
0.894572,0.003217,0.984169
1.030102,0.001862,0.984085
0.945040,0.002999,0.967391
0.991121,0.002160,0.967941
0.925882,0.005022,0.952167
0.911873,0.003056,0.990071
0.947733,0.002467,0.968331
0.980068,0.003030,0.957340
0.952744,0.001864,0.984185
0.894952,0.004144,0.944892
0.881043,0.003488,0.946970
0.991415,0.002028,0.971570
0.987527,0.003230,0.947233
1.036548,0.002811,0.952618
0.903788,0.003184,0.959740
0.968904,0.002796,0.986825
