Mean,Variance,InboundsScore
0.522324,0.002288,0.982256
0.543345,0.001653,0.993873
0.586618,0.002262,0.993220
0.568119,0.003879,0.984925
0.603600,0.002006,0.988331
0.555448,0.003735,0.995068
0.610332,0.001289,0.993969
0.595046,0.003361,0.981959
0.703353,0.002856,0.979900
0.493489,0.001778,0.985075
0.645296,0.001043,0.988708
0.642318,0.001581,0.987685
0.729049,0.003447,0.861176
0.557619,0.003154,0.981283
0.646831,0.001030,0.992908
0.641235,0.009482,0.975078
0.610233,0.004521,0.993827
0.641810,0.001355,0.991228
0.601945,0.002194,0.994193
0.670043,0.001240,0.989912
0.657143,0.002019,0.985037
0.642024,0.010719,0.969106
0.558253,0.004596,0.975073
0.663154,0.000831,0.977354
0.603582,0.001160,0.994069
0.535478,0.001943,0.996159
0.641972,0.003002,0.949174
0.652965,0.002391,0.974684
0.586209,0.002724,0.991367
0.553235,0.002194,0.992547
0.578088,0.003627,0.977151
0.560876,0.002930,0.988665
0.628627,0.005638,0.983482
0.631822,0.002979,0.997555
0.742761,0.003300,0.955607
0.568983,0.004923,0.982216
0.632351,0.006311,0.951515
0.583627,0.002747,0.995104
0.632524,0.002942,0.986618
0.664497,0.001364,0.998811
0.540549,0.002418,0.976501
0.591489,0.005847,0.981936
0.579835,0.002195,0.978417
0.627058,0.001407,0.994805
0.632155,0.001880,0.990244
0.584769,0.003419,0.992987
0.624036,0.003233,0.976339
0.595615,0.002752,0.990453
0.639527,0.001252,0.994005
0.656026,0.001974,0.998786
0.598863,0.003803,0.984281
0.660835,0.002437,0.974425
0.639678,0.002402,0.975728
0.657387,0.001299,1.000000
0.641236,0.001868,0.997590
0.601504,0.001953,0.977099
0.539108,0.001543,0.993671
0.611475,0.001394,0.991217
0.669975,0.011593,0.957004
0.630004,0.002570,0.982097
0.587137,0.002620,0.988736
0.745063,0.008466,0.918067
0.595093,0.002035,0.992583
0.657174,0.001154,0.998794
0.596431,0.002339,0.991851
0.617144,0.002376,0.995192
0.643760,0.002035,0.982968
0.722748,0.003608,0.964989
0.623758,0.007256,0.968300
0.614784,0.001520,0.985832
0.793148,0.002788,0.951311
0.562638,0.001750,0.990442
0.661304,0.001953,0.993827
0.594100,0.001375,0.997619
0.662742,0.001488,0.996540
0.537150,0.002870,0.984456
0.635363,0.005643,0.957567
0.633959,0.003581,0.992966
0.625232,0.001196,0.997611
0.624738,0.003207,0.983294
0.612104,0.002116,0.976359
0.538175,0.006654,0.941989
0.618657,0.007942,0.993113
0.541327,0.003699,0.980315
0.602786,0.001396,0.985525
0.573544,0.002086,0.991315
0.563281,0.005393,0.929504
0.528560,0.004389,0.970238
0.717926,0.004365,0.954183
0.604084,0.004152,0.991162
0.643438,0.004146,0.994937
0.641415,0.002402,0.983730
0.557713,0.003733,0.979536
0.628531,0.008540,0.938944
0.639136,0.002340,0.965251
0.584106,0.005870,0.973118
0.548489,0.001431,0.987535
0.595098,0.002276,0.995068
0.625391,0.002007,0.992840
0.631748,0.000865,0.996337
0.649270,0.001871,0.997549
0.551136,0.001722,0.992434
0.620868,0.004059,0.988792
0.529121,0.001626,0.990604
0.685931,0.009310,0.984035
0.524300,0.001486,0.983806
0.645880,0.002490,0.995140
0.616725,0.003226,0.967153
0.664559,0.002436,0.981108
0.628193,0.003133,0.991755
0.565553,0.004436,0.985056
0.660627,0.001006,0.998844
0.656655,0.005263,0.985229
0.592787,0.002292,0.989336
0.710704,0.008377,0.952294
0.633983,0.001050,0.997590
0.665670,0.002028,0.976356
0.575681,0.001398,0.989975
0.782807,0.005350,0.936128
0.638599,0.001381,0.983627
0.644426,0.002843,0.974026
0.562087,0.006237,0.974576
0.679936,0.002620,0.987637
0.575030,0.003457,0.979030
0.734725,0.009081,0.925926
0.646093,0.002140,0.944588
0.619649,0.004469,0.966460
0.622107,0.002321,0.992248
0.778421,0.005746,0.950515
0.588785,0.003483,0.975420
0.740831,0.002534,0.949580
0.621466,0.000833,1.000000
0.634609,0.001818,0.996296
0.531743,0.002957,0.990885
0.569642,0.002547,0.984829
0.631195,0.010609,0.646586
0.565933,0.002669,0.988024
0.558465,0.003632,0.995227
0.556522,0.002331,0.987624
0.608090,0.006572,0.959943
0.641463,0.001416,0.992298
0.620190,0.003385,0.962910
0.632471,0.001896,0.988010
0.586098,0.001916,0.985258
0.745172,0.005704,0.993019
0.637419,0.003278,0.992042
0.638314,0.001709,0.995360
0.601748,0.001889,0.979689
0.552888,0.001816,0.996264
0.584897,0.004374,0.986320
0.569341,0.002349,0.991250
0.781628,0.005634,0.984674
0.697044,0.005388,0.988042
0.632695,0.003559,0.993598
0.519660,0.003462,0.964183
0.653087,0.002158,0.996222
0.591526,0.003311,0.983970
0.642250,0.002458,0.994778
0.621809,0.002764,0.976774
0.722312,0.004591,0.972477
0.630213,0.001368,0.992771
0.544734,0.004198,0.967236
0.560156,0.001873,0.996222
0.610302,0.002696,0.995181
0.610447,0.003683,0.984655
0.665614,0.001137,0.997655
0.619294,0.004269,0.918169
0.645988,0.000997,0.992806
0.590891,0.002920,0.993135
0.644635,0.002019,0.975990
0.593747,0.001733,0.991422
0.581272,0.002225,0.981752
0.547409,0.005451,0.961691
0.611621,0.003232,0.988426
0.644954,0.001475,0.996403
0.664043,0.000636,1.000000
0.622312,0.003014,0.980392
0.664781,0.009391,0.871025
0.714946,0.006646,0.921182
0.717584,0.008581,0.936968
0.569939,0.002888,0.990208
0.621863,0.001209,0.996390
0.611741,0.004715,0.977120
0.626939,0.003612,0.992874
0.793587,0.004342,0.951271
0.607397,0.002755,0.993481
0.547289,0.002344,0.984829
0.597055,0.003453,0.981818
0.535067,0.002122,0.991117
0.537635,0.001109,1.000000
0.556198,0.005124,0.990897
0.547322,0.001461,0.990160
0.634495,0.001635,0.974484
0.615954,0.002861,0.987571
0.606815,0.003706,0.994631
0.553635,0.004008,0.989529
0.599558,0.004520,0.919018
0.565598,0.002873,0.978975
0.546391,0.002140,0.993880
0.675918,0.005024,0.959654
0.514517,0.003063,0.968750
0.744289,0.004696,0.965201
0.603052,0.002296,0.979263
0.739455,0.002481,0.973029
0.539559,0.002157,0.979644
0.571922,0.002258,0.966170
0.602862,0.002054,0.992481
0.586282,0.001552,0.998853
0.605413,0.001862,0.998856
0.656895,0.001448,0.991390
0.586600,0.003349,0.998783
0.542433,0.003416,0.980263
0.645882,0.002940,0.983213
0.667021,0.000998,0.996462
0.562192,0.004345,0.946483
0.552748,0.002252,0.990037
0.659446,0.001368,0.844765
0.679919,0.006258,0.970149
0.605725,0.001477,0.992656
0.587568,0.007817,0.974212
0.761240,0.010314,0.919847
0.608294,0.004076,0.979294
0.527741,0.003292,0.975643
0.553042,0.002576,0.993671
0.635720,0.001759,0.995049
0.582712,0.002764,0.983951
0.529340,0.002959,0.878338
0.771458,0.002716,0.979008
0.551317,0.003628,0.828947
0.580108,0.005540,0.946265
0.726199,0.003690,0.933071
0.594110,0.004055,0.989234
0.645699,0.002075,0.988861
0.625884,0.001225,0.992386
0.595026,0.001434,0.994401
0.649349,0.000968,0.992692
0.565451,0.003110,0.959264
0.629332,0.002229,0.996544
0.574438,0.002474,0.988636
0.506268,0.002073,0.937962
0.623999,0.003374,0.955671
0.594878,0.003014,0.987745
0.582975,0.002928,0.994325
0.530643,0.002241,0.982507
0.541551,0.003748,0.968434
0.514897,0.006595,0.895238
0.622069,0.006142,0.969317
0.645605,0.001574,0.996292
0.553901,0.003247,0.982695
0.626822,0.002389,0.986951
0.589370,0.003283,0.964286
0.619522,0.003892,0.979294
0.652861,0.001540,0.993671
0.627724,0.009307,0.978134
0.560867,0.002601,0.971888
0.792604,0.004638,0.926877
0.623084,0.003016,0.985770
0.604046,0.004451,0.990155
0.623162,0.004120,0.961591
0.554939,0.004558,0.977951
0.644318,0.001873,0.992814
0.663205,0.002340,0.991443
0.553238,0.003752,0.977513
0.603757,0.003518,0.984911
0.654426,0.001225,0.995116
0.635705,0.001611,0.978344
0.670086,0.001060,0.993961
0.769590,0.005585,0.934183
0.638533,0.001664,0.983333
0.719357,0.004292,0.889558
0.656069,0.002251,0.973111
0.597642,0.002730,0.974202
0.646752,0.002562,0.967901
0.680082,0.007278,0.966899
0.592676,0.001499,0.998841
0.593300,0.005108,0.973118
0.622460,0.002315,0.990160
0.670053,0.010097,0.944068
0.677115,0.010812,0.996149
0.749534,0.007282,0.927419
0.522960,0.003918,0.858462
0.538763,0.003064,0.957416
0.574877,0.003233,0.992762
0.657674,0.000894,0.997599
0.526169,0.002309,0.944520
0.616049,0.003634,0.989757
0.572702,0.001446,0.994118
0.608839,0.004507,0.982713
0.652810,0.002627,0.988693
0.595404,0.002692,0.983565
0.639064,0.001580,0.979975
0.678991,0.005370,0.976323
0.645973,0.001355,0.995187
0.661394,0.001504,0.992248
0.613293,0.002115,0.982211
0.581635,0.005285,0.982028
0.670151,0.007951,0.994660
0.633412,0.002296,0.970554
0.589077,0.005086,0.987196
0.646657,0.000839,0.996245
0.614608,0.001393,0.995413
0.570025,0.004517,0.987738
0.530795,0.002313,0.985000
0.624188,0.002171,0.953046
0.572793,0.003247,0.979221
0.658506,0.001397,0.968675
0.646049,0.001931,0.982822
0.664803,0.004610,0.964072
0.617814,0.002460,0.964634
0.639341,0.002667,0.979369
0.680097,0.001884,0.991326
0.584966,0.003946,0.985490
0.654468,0.002255,0.979085
0.602014,0.002654,0.993858
0.586913,0.003830,0.992647
0.569043,0.002579,0.947575
0.580432,0.002441,0.996315
0.565954,0.002907,0.990753
0.536962,0.002885,0.981481
0.583261,0.002409,0.993983
0.664733,0.001340,0.996310
0.669036,0.002025,0.980916
0.559343,0.001864,0.977244
0.760917,0.004686,0.916501
0.643835,0.002020,0.949936
0.563603,0.002514,0.982962
0.582773,0.001487,0.995277
0.644434,0.001440,0.993925
0.609935,0.002963,0.996241
0.597569,0.005901,0.923899
0.660917,0.002131,0.982609
0.580162,0.003784,0.979849
0.687392,0.004999,0.967638
0.629871,0.006860,0.955840
0.584587,0.006072,0.906793
0.617090,0.003291,0.961634
0.540710,0.002385,0.994975
0.619910,0.010186,0.933110
0.619471,0.003810,0.991337
0.623247,0.005780,0.990826
0.633180,0.002421,0.988251
0.612937,0.004007,0.991701
0.646239,0.006550,0.986649
0.640474,0.002313,0.989130
0.666268,0.002709,0.978437
0.656649,0.001356,0.995157
0.662111,0.001603,0.989912
0.650628,0.001180,0.995104
0.584014,0.005271,0.990850
0.542251,0.002528,0.984981
0.692822,0.009981,0.994374
0.662743,0.000826,0.995266
0.662693,0.001090,0.987531
0.722495,0.004452,0.972789
0.653260,0.002834,0.899582
0.664053,0.001410,0.998805
0.511990,0.004210,0.963889
0.603726,0.005280,0.990765
0.549247,0.002954,0.948378
0.586618,0.003082,0.987063
0.569943,0.001574,0.984127
0.657601,0.001329,1.000000
0.609716,0.001508,0.996454
0.799248,0.003444,0.852321
0.708144,0.006652,0.972669
0.646834,0.001047,0.996337
0.647662,0.002068,0.985419
0.658204,0.005873,0.983824
0.703094,0.005123,0.928839
0.592179,0.001843,0.975309
0.574627,0.005874,0.955941
0.652121,0.002113,0.920555
0.621181,0.001865,0.995152
0.603305,0.001244,0.997647
0.599782,0.005073,0.985856
0.649494,0.001987,0.959707
0.551536,0.003609,0.974700
0.544958,0.001730,0.984556
0.630392,0.002702,0.989809
0.701355,0.003100,1.000000
0.617834,0.010538,0.930097
0.626776,0.001839,0.998759
0.576239,0.003894,0.995763
0.558548,0.003743,0.993455
0.623084,0.001746,0.993781
0.580502,0.003916,0.962773
0.568028,0.002046,0.996341
0.647309,0.002338,0.928198
0.650483,0.001258,0.985167
0.635976,0.002170,0.985680
0.569694,0.003936,0.965278
0.638238,0.003389,0.936085
0.606142,0.002287,0.978882
0.597750,0.004157,0.980818
0.564799,0.003973,0.992491
0.668382,0.004331,0.934534
0.527439,0.002777,0.857931
0.527391,0.002509,0.987569
0.595645,0.002933,0.988903
0.684707,0.007292,0.911519
0.587008,0.002192,0.994956
0.583941,0.002693,0.987624
0.667522,0.002332,0.964602
0.653962,0.003172,0.940217
0.555759,0.002442,0.990933
0.662255,0.001042,1.000000
0.565860,0.002746,0.977541
0.588283,0.003826,0.983007
0.628480,0.002143,0.981459
0.784867,0.004518,0.926829
0.655298,0.001211,0.987453
0.587334,0.002366,0.995187
0.710091,0.006747,0.987461
0.607686,0.003765,0.970960
0.513796,0.002672,0.985816
0.617647,0.002534,0.979953
0.601299,0.004386,0.973753
0.565988,0.003358,0.993781
0.714462,0.004855,0.941048
0.622236,0.001375,0.996487
0.567451,0.002268,0.986613
0.629787,0.002535,0.992883
0.589222,0.004394,0.981982
0.650577,0.001414,0.998778
0.722468,0.004435,0.983713
0.720475,0.003982,0.971545
0.586398,0.002608,0.996602
0.560822,0.002785,0.991315
0.655119,0.001191,0.997611
0.574568,0.003626,0.994730
0.566405,0.002454,0.985564
0.571777,0.003396,0.963731
0.589469,0.004865,0.981081
0.649167,0.001665,0.991546
0.648151,0.002077,0.992308
0.666298,0.001385,0.987805
0.624563,0.001461,0.990111
0.611482,0.002617,0.995261
0.613741,0.002856,0.986453
0.596943,0.001887,0.989144
0.542635,0.002150,0.985450
0.622610,0.004005,0.950437
0.648818,0.001451,0.982630
0.655590,0.001912,0.995037
0.589690,0.003387,0.979243
0.659279,0.000810,0.998756
0.644271,0.003074,0.963104
0.563640,0.002024,0.992136
0.682584,0.005265,0.988456
0.651525,0.002096,0.984944
0.545472,0.002265,0.983355
0.589041,0.003789,0.992462
0.521650,0.002359,0.991935
0.538539,0.003754,0.963181
0.543214,0.003168,0.973046
0.552132,0.002576,0.984000
0.558488,0.002569,0.995215
0.643220,0.002006,0.991411
0.620219,0.003974,0.995327
0.575026,0.003250,0.996203
0.640365,0.001712,0.987608
0.661976,0.001242,0.992462
0.541946,0.003512,0.972376
0.711076,0.005310,0.964832
0.571366,0.003334,0.983811
0.577091,0.003133,0.971429
0.578520,0.001915,0.987044
0.545965,0.001270,0.995187
0.629664,0.003843,0.990728
0.642263,0.005426,0.983957
0.553012,0.001789,0.992832
0.536909,0.004568,0.946981
0.643484,0.001089,0.988277
0.584517,0.003759,0.979866
0.663791,0.010633,0.976153
0.571078,0.002303,0.985185
0.627949,0.002172,0.983778
0.543271,0.002150,0.996269
0.614790,0.002002,0.995327
0.560882,0.001881,0.985175
0.667505,0.000793,0.992727
0.683364,0.008338,0.831019
0.616171,0.005371,0.981408
0.613466,0.002001,0.991726
0.553236,0.001379,0.997677
0.615327,0.002545,0.972739
