Mean,Variance,InboundsScore
29.368698,661.212158,0.945714
82.921028,268.728455,0.977752
87.086700,265.963898,0.922699
95.111794,475.460175,0.956298
59.168606,227.066360,0.955844
85.764618,374.552795,0.973684
65.221481,393.477112,0.973958
93.984581,380.037109,0.953146
84.816963,174.863403,0.990794
69.413391,199.168762,0.991755
82.672401,322.362671,0.995485
66.503067,472.510834,0.947514
104.617104,612.412292,0.972261
91.924294,434.188416,0.984890
80.490410,270.249298,0.969422
90.921669,327.886169,0.977359
94.743690,655.562500,0.974531
77.438812,232.747025,0.990268
79.754356,198.504105,0.994369
83.372513,357.560791,0.967073
92.479378,433.953064,0.975389
95.326210,613.787354,0.954155
94.284180,461.672668,0.965374
69.031509,319.380524,0.953939
61.689270,300.415192,0.983911
52.250717,733.201538,0.930299
86.193924,198.538544,0.989324
78.379028,221.757156,0.979070
33.109657,995.620667,0.964809
81.082642,279.037781,0.976485
-15.713697,225.107086,0.983051
76.232292,274.757294,0.985093
56.305264,261.225067,0.983397
83.003494,289.255005,0.979955
100.276917,500.592224,0.964865
59.468853,258.739014,0.989298
56.069355,228.643539,0.984468
84.069588,334.249329,0.979429
87.435036,286.931183,0.979444
49.553162,522.109924,0.986053
73.010590,176.288971,0.966627
93.257927,845.711365,0.935664
80.636330,223.057037,0.998905
77.332588,208.902588,0.994395
87.864334,399.581818,0.965686
73.634605,313.078827,0.958282
92.589668,331.842743,0.847185
77.062889,707.748535,0.952991
65.313103,293.044800,0.977602
60.571056,405.949890,0.985185
82.521774,869.543945,0.897196
74.421005,356.279785,0.972337
93.780106,588.193359,0.976774
67.240433,427.669556,0.960490
67.964226,392.549866,0.892045
59.876343,353.904144,0.974937
73.618111,701.765137,0.946502
80.287300,251.091064,0.991889
55.727795,172.017334,0.983607
69.287506,482.157867,0.905479
74.224091,259.943817,0.983791
76.504829,631.656860,0.970624
80.323936,283.981750,0.993103
93.594467,269.817261,0.978344
89.425339,413.492065,0.967541
78.588539,309.399902,0.980070
