 ,RA1,RA2,RA3,RA4,RA5,RA6,RA7,RA8,RA9,RA10,RA11,RA12,RA13,RA14,RA15,RA16,RA17,RA18,RA19,RA20,RA21,RA22,RA23,RA24,RA25,RA26,RA27,RA28,RA29,RA30,RA31,RA32
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Rw54,9.5297,14.5738,17.0522,18.1224,19.1312,8.0144,18.7235,33.8005,21.7764,18.7938,28.2465,19.3639,17.2873,14.2437,13.8197,16.6694,15.126,7.5032,7.1431,13.2668,12.9315,7.5669,3.7933,5.7648,8.9918,6.4933,11.7382,2.4421,16.8768,6.3528,11.7005,3.2502
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Rw56,5.5891,18.1852,17.3598,16.13,12.7162,14.7271,23.6912,25.904,15.0457,20.7754,26.1629,7.1487,10.1492,18.2277,14.1076,14.2561,11.1526,7.2256,5.6304,5.2741,3.7794,9.1887,2.0803,1.0566,2.7199,1.5128,2.2213,10.9596,22.8033,11.2074,8.1316,2.2736
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Rw64,8.2825,8.8507,9.2509,6.8485,12.2822,6.3826,11.074,7.2408,8.6802,5.5778,4.7501,10.1128,7.3631,8.5317,8.0348,5.1324,3.8113,4.7413,11.3684,5.0628,5.5899,8.4788,1.1439,3.4118,0.29533,1.5547,7.4848,9.6259,6.4755,1.0347,5.2618,5.5607
Rw65,6.9311,18.8114,8.3902,16.3265,6.0979,37.7591,15.9003,26.1043,17.5617,23.1284,17.7388,18.1352,14.4632,11.733,12.2764,3.2249,18.1255,11.8124,4.9978,6.3416,8.451,8.7304,5.6901,12.4564,1.4929,3.5921,7.7266,11.7,8.0837,6.8457,9.9043,0.82513
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
